action,amendmentIndicator,assetClass,blockTradeIndicator,cleared,customBasketIndicator,deliveryType,disseminationIdentifier,disseminationTimestamp,effectiveDate,embeddedOptionType,event,eventDateTime,executionDateTime,expirationDate,firstExerciseDate,instrumentType,leg1CallAmount,leg1CallCurrency,leg1EffectiveNotionalAmount,leg1FixedRateDayCount,leg1FloatingRateDayCount,leg1NotionalAmount,leg1NotionalCurrency,leg1NotionalEffectiveDate,leg1NotionalEndDate,leg1NotionalScheduleType,leg1PutAmount,leg1PutCurrency,leg1ResetFrequencyMultiplier,leg1SettlementCurrency,leg1SettlementLocation,leg1UnderlyingAssetOrContractType,leg2CallAmount,leg2CallCurrency,leg2EffectiveNotionalAmount,leg2FixedRateDayCount,leg2FloatingRateDayCount,leg2NotionalAmount,leg2NotionalCurrency,leg2NotionalEffectiveDate,leg2NotionalEndDate,leg2NotionalScheduleType,leg2PutAmount,leg2PutCurrency,leg2ResetFrequencyMultiplier,leg2SettlementCurrency,leg2SettlementLocation,leg2UnderlyingAssetOrContractType,nonStandardTermIndicator,optionExerciseFrequencyMultiplier,optionExerciseFrequencyPeriod,optionPremiumAmount,optionPremiumCurrency,optionStrikePrice,optionStrikePriceCurrency,optionStrikePriceNotation,optionStyle,optionType,originalDisseminationIdentifier,otherPaymentAmount,otherPaymentCurrency,otherPaymentType,packageIndicator,packageTransactionPrice,packageTransactionPriceCurrency,packageTransactionPriceNotation,packageTransactionSpread,packageTransactionSpreadCurrency,packageTransactionSpreadNotation,platformID,postPricedSwapIndicator,primeBrokerageTransactionIndicator,productCode,productCodeType,productName,returnTriggerType,sDRreceiptTimestamp,underlierExpirationDate,futureValueNotional,leg1FixedRate,leg1FixedRatePaymentFrequencyMultiplier,leg1FixedRatePaymentFrequencyPeriod,leg1FloatingRatePaymentFrequencyMultiplier,leg1FloatingRatePaymentFrequencyPeriod,leg1Spread,leg1SpreadCurrency,leg1SpreadNotation,leg1UnderlierCurrency,leg1UnderlierID,leg1UnderlierIDSource,leg1UnderlierTenorMultiplier,leg1UnderlierTenorPeriod,leg2FixedRatePaymentFrequencyMultiplier,leg2FixedRatePaymentFrequencyPeriod,leg2FloatingRatePaymentFrequencyMultiplier,leg2FloatingRatePaymentFrequencyPeriod,leg2Spread,leg2SpreadCurrency,leg2SpreadNotation,leg2UnderlierCurrency,leg2UnderlierID,leg2UnderlierIDSource,leg2UnderlierTenorMultiplier,leg2UnderlierTenorPeriod,multiCurrencyIndicator,leg1ResetFrequencyPeriod,leg2ResetFrequencyPeriod,optionExerciseEndDate,leg2FixedRate
NEWT,FALSE,IR,,Y,FALSE,CASH,SDRIR78494071,2022-12-23 13:25,21-Dec-22,,TRAD,2022-12-20 17:54,2022-12-20 17:54,21-Dec-32,,Swap,,,,A001,,1000000,USD,,,Constant,,,,USD,,Fixed-Floating,,,,,A004,13000000,USD,,,Constant,,,3,USD,,,,,,,,,,,,,,,USD,UFRO,FALSE,,,,,,,,FALSE,,,,USD3L,,2022-12-23 13:25,,,0.0275,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,USD,USD-LIBOR-BBA,FPML,3,MNTH,FALSE,,MNTH,,
NEWT,FALSE,IR,,Y,FALSE,CASH,SDRIR78494072,2022-12-23 13:25,21-Dec-22,,TRAD,2022-12-20 17:54,2022-12-20 17:54,21-Dec-27,,Swap,,,,A001,,85000000,USD,,,Constant,,,,USD,,Fixed-Floating,,,,,A004,83000000,USD,,,Constant,,,3,USD,,,,,,,,,,,,,,,USD,UFRO,FALSE,,,,,,,,FALSE,,,,USD3L,,2022-12-23 13:25,,,0.03,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,USD,USD-LIBOR-BBA,FPML,3,MNTH,FALSE,,MNTH,,
NEWT,FALSE,IR,,Y,FALSE,CASH,SDRIR78494076,2022-12-23 13:25,21-Dec-22,,TRAD,2022-12-20 17:54,2022-12-20 17:54,21-Dec-27,,Swap,,,,A001,,15000000,USD,,,Constant,,,,USD,,Fixed-Floating,,,,,A004,16000000,USD,,,Constant,,,3,USD,,,,,,,,,,,,,,,USD,UFRO,FALSE,,,,,,,,FALSE,,,,USD3L,,2022-12-23 13:25,,,0.03,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,USD,USD-LIBOR-BBA,FPML,3,MNTH,FALSE,,MNTH,,
NEWT,FALSE,IR,,Y,FALSE,CASH,SDRIR78494074,2022-12-23 13:25,21-Dec-22,,TRAD,2022-12-20 17:54,2022-12-20 17:54,21-Dec-32,,Swap,,,,A001,,93000000,USD,,,Constant,,,,USD,,Fixed-Floating,,,,,A004,13000000,USD,,,Constant,,,3,USD,,,,,,,,,,,,,,,USD,UFRO,FALSE,,,,,,,,FALSE,,,,USD3L,,2022-12-23 13:25,,,0.0275,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,USD,USD-LIBOR-BBA,FPML,3,MNTH,FALSE,,MNTH,,
NEWT,FALSE,IR,,Y,FALSE,CASH,SDRIR78494075,2022-12-23 13:25,21-Dec-22,,TRAD,2022-12-20 17:54,2022-12-20 17:54,21-Dec-32,,Swap,,,,A001,,100001,USD,,,Constant,,,,USD,,Fixed-Floating,,,,,A004,100000,USD,,,Constant,,,3,USD,,,,,,,,,,,,,,,USD,UFRO,FALSE,,,,,,,,FALSE,,,,USD3L,,2022-12-23 13:25,,,0.0275,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,USD,USD-LIBOR-BBA,FPML,3,MNTH,FALSE,,MNTH,,
NEWT,FALSE,IR,,Y,FALSE,CASH,SDRIR78494073,2022-12-23 13:25,21-Dec-22,,TRAD,2022-12-20 17:54,2022-12-20 17:54,21-Dec-27,,Swap,,,,A001,,98000000,ZAR,,,Constant,,,,USD,,Fixed-Floating,,,,,A004,98000000,USD,,,Constant,,,3,USD,,,,,,,,,,,,,,,USD,UFRO,FALSE,,,,,,,,FALSE,,,,USD3L,,2022-12-23 13:25,,,0.03,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,USD,USD-LIBOR-BBA,FPML,3,MNTH,FALSE,,MNTH,,
NEWT,,IR,,Y,FALSE,CASH,SDRIR78732705,2023-01-31T14:24:20Z,2023-12-20,,TRAD,2023-01-30T09:25:54Z,2023-01-30T09:25:54Z,2027-12-20,,Swap,,,,A005,A005,6000000,USD,,,Constant,,,,ZAR,,Fixed-Floating,,,,,A005,6000000,ZAR,,,Constant,,,3,ZAR,,,,,,,,,,,,,,,,,FALSE,,,,,,,,FALSE,,,,IRS ZAR 4Y,,2023-01-31T14:24:20Z,,,0.07685,3,MNTH,,,,,,,,,,,,,3,MNTH,,,,ZAR,ZAR-JIBAR,JIBAR,4,YEAR,,,MNTH,,
NEWT,,IR,,Y,FALSE,CASH,SDRIR78732723,2023-01-31T14:24:20Z,2023-01-30,,TRAD,2023-01-30T19:55:38Z,2023-01-30T19:55:38Z,2025-01-30,,Swap,,,,A005,A005,110000000,AUD,,,Constant,,,,CAD,,Fixed-Floating,,,,,A005,110000000,CAD,,,Constant,,,3,CAD,,,,,,,,,,,,,,,,,FALSE,,,,,,,,FALSE,,,,IRS CAD 2Y,,2023-01-31T14:24:20Z,,,0.04221,6,MNTH,,,,,,,,,,,,,3,MNTH,,,,CAD,CAD-CDOR,CDOR,2,YEAR,,,MNTH,,
NEWT,,IR,,Y,FALSE,CASH,SDRIR78732707,2023-01-31T14:24:20Z,2023-02-01,,TRAD,2023-01-30T10:03:33Z,2023-01-30T10:03:33Z,2028-02-01,,Swap,,,,A005,A005,29000000,EUR,,,Constant,,,,ILS,,Fixed-Floating,,,,,A005,29000000,ILS,,,Constant,,,3,ILS,,,,,,,,,,,,,,,,,FALSE,,,,,,,,FALSE,,,,IRS ILS 5Y,,2023-01-31T14:24:20Z,,,0.0333,1,YEAR,,,,,,,,,,,,,3,MNTH,,,,ILS,ILS-TELBOR,TELBOR,5,YEAR,,,MNTH,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
